package,module,phase,time
unix-2.8.5.1,System.Posix.Directory.Internals,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.029
unix-2.8.5.1,System.Posix.Directory.Internals,Parser,0.189
unix-2.8.5.1,System.Posix.Directory.Internals,Renamer/typechecker,0.375
unix-2.8.5.1,System.Posix.Directory.Internals,Simplifier,0.429
unix-2.8.5.1,System.Posix.Directory.Internals,Specialise,0.022
unix-2.8.5.1,System.Posix.Directory.Internals,Worker Wrapper binds,0.014
unix-2.8.5.1,System.Posix.Directory.PosixPath,Called arity analysis,0.017
unix-2.8.5.1,System.Posix.Directory.PosixPath,CodeGen,24.208
unix-2.8.5.1,System.Posix.Directory.PosixPath,Common sub-expression,0.011
unix-2.8.5.1,System.Posix.Directory.PosixPath,Constructed Product Result analysis,0.213
unix-2.8.5.1,System.Posix.Directory.PosixPath,CorePrep,0.502
unix-2.8.5.1,System.Posix.Directory.PosixPath,CoreTidy,0.503
unix-2.8.5.1,System.Posix.Directory.PosixPath,CoreToStg,1.303
unix-2.8.5.1,System.Posix.Directory.PosixPath,Demand analysis,0.8440000000000001
unix-2.8.5.1,System.Posix.Directory.PosixPath,Desugar,0.575
unix-2.8.5.1,System.Posix.Directory.PosixPath,Exitification transformation,0.013
unix-2.8.5.1,System.Posix.Directory.PosixPath,Float inwards,0.028999999999999998
unix-2.8.5.1,System.Posix.Directory.PosixPath,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.961
unix-2.8.5.1,System.Posix.Directory.PosixPath,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.867
unix-2.8.5.1,System.Posix.Directory.PosixPath,Parser,1.189
unix-2.8.5.1,System.Posix.Directory.PosixPath,Renamer/typechecker,3.269
unix-2.8.5.1,System.Posix.Directory.PosixPath,Simplifier,24.359
unix-2.8.5.1,System.Posix.Directory.PosixPath,Specialise,0.19
unix-2.8.5.1,System.Posix.Directory.PosixPath,Worker Wrapper binds,0.092
unix-2.8.5.1,System.Posix.DynamicLinker,Called arity analysis,0.016
unix-2.8.5.1,System.Posix.DynamicLinker,CodeGen,8.734
unix-2.8.5.1,System.Posix.DynamicLinker,Common sub-expression,0.011
unix-2.8.5.1,System.Posix.DynamicLinker,Constructed Product Result analysis,0.063
unix-2.8.5.1,System.Posix.DynamicLinker,CorePrep,0.20400000000000001
unix-2.8.5.1,System.Posix.DynamicLinker,CoreTidy,0.217
unix-2.8.5.1,System.Posix.DynamicLinker,CoreToStg,0.509
unix-2.8.5.1,System.Posix.DynamicLinker,Demand analysis,0.33199999999999996
unix-2.8.5.1,System.Posix.DynamicLinker,Desugar,0.117
unix-2.8.5.1,System.Posix.DynamicLinker,Exitification transformation,0.014
unix-2.8.5.1,System.Posix.DynamicLinker,Float inwards,0.031
unix-2.8.5.1,System.Posix.DynamicLinker,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.306
unix-2.8.5.1,System.Posix.DynamicLinker,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.252
