package,module,phase,time
conduit-1.3.5,Data.Conduit.Lift,Specialise,0.767
conduit-1.3.5,Data.Conduit.Lift,Worker Wrapper binds,0.591
conduit-1.3.5,Data.Conduit.List,Called arity analysis,0.01
conduit-1.3.5,Data.Conduit.List,CodeGen,185.62400000000002
conduit-1.3.5,Data.Conduit.List,Common sub-expression,0.013
conduit-1.3.5,Data.Conduit.List,Constructed Product Result analysis,1.304
conduit-1.3.5,Data.Conduit.List,CorePrep,3.06
conduit-1.3.5,Data.Conduit.List,CoreTidy,6.105
conduit-1.3.5,Data.Conduit.List,CoreToStg,9.565999999999999
conduit-1.3.5,Data.Conduit.List,Demand analysis,12.937
conduit-1.3.5,Data.Conduit.List,Desugar,4.395
conduit-1.3.5,Data.Conduit.List,Exitification transformation,0.013
conduit-1.3.5,Data.Conduit.List,Float inwards,0.019
conduit-1.3.5,Data.Conduit.List,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",10.349
conduit-1.3.5,Data.Conduit.List,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",16.868
conduit-1.3.5,Data.Conduit.List,Parser,8.406
conduit-1.3.5,Data.Conduit.List,Renamer/typechecker,67.659
conduit-1.3.5,Data.Conduit.List,Simplifier,431.554
conduit-1.3.5,Data.Conduit.List,Specialise,1.215
conduit-1.3.5,Data.Conduit.List,Worker Wrapper binds,0.501
conduit-1.3.5,Data.Streaming.FileRead,Called arity analysis,0.01
conduit-1.3.5,Data.Streaming.FileRead,CodeGen,3.683
conduit-1.3.5,Data.Streaming.FileRead,Common sub-expression,0.016
conduit-1.3.5,Data.Streaming.FileRead,Constructed Product Result analysis,0.085
conduit-1.3.5,Data.Streaming.FileRead,CorePrep,0.127
conduit-1.3.5,Data.Streaming.FileRead,CoreTidy,0.13
conduit-1.3.5,Data.Streaming.FileRead,CoreToStg,0.332
conduit-1.3.5,Data.Streaming.FileRead,Demand analysis,0.153
conduit-1.3.5,Data.Streaming.FileRead,Desugar,0.178
conduit-1.3.5,Data.Streaming.FileRead,Exitification transformation,0.016
conduit-1.3.5,Data.Streaming.FileRead,Float inwards,0.027000000000000003
conduit-1.3.5,Data.Streaming.FileRead,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.098
conduit-1.3.5,Data.Streaming.FileRead,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.183
conduit-1.3.5,Data.Streaming.FileRead,Parser,1.051
conduit-1.3.5,Data.Streaming.FileRead,Renamer/typechecker,4.892
conduit-1.3.5,Data.Streaming.FileRead,Simplifier,5.132
conduit-1.3.5,Data.Streaming.FileRead,Specialise,0.036
conduit-1.3.5,Data.Streaming.FileRead,Worker Wrapper binds,0.031
conduit-1.3.5,Data.Streaming.Filesystem,Called arity analysis,0.013
conduit-1.3.5,Data.Streaming.Filesystem,CodeGen,44.742999999999995
conduit-1.3.5,Data.Streaming.Filesystem,Common sub-expression,0.01
conduit-1.3.5,Data.Streaming.Filesystem,Constructed Product Result analysis,0.129
conduit-1.3.5,Data.Streaming.Filesystem,CorePrep,0.645
conduit-1.3.5,Data.Streaming.Filesystem,CoreTidy,1.201
conduit-1.3.5,Data.Streaming.Filesystem,CoreToStg,1.6320000000000001
conduit-1.3.5,Data.Streaming.Filesystem,Demand analysis,0.923
conduit-1.3.5,Data.Streaming.Filesystem,Desugar,5.877
conduit-1.3.5,Data.Streaming.Filesystem,Exitification transformation,0.011
conduit-1.3.5,Data.Streaming.Filesystem,Float inwards,0.020999999999999998
conduit-1.3.5,Data.Streaming.Filesystem,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.802
conduit-1.3.5,Data.Streaming.Filesystem,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.915
conduit-1.3.5,Data.Streaming.Filesystem,Parser,1.285
conduit-1.3.5,Data.Streaming.Filesystem,Renamer/typechecker,8.273
conduit-1.3.5,Data.Streaming.Filesystem,Simplifier,37.687999999999995
conduit-1.3.5,Data.Streaming.Filesystem,Specialise,0.137
conduit-1.3.5,Data.Streaming.Filesystem,Worker Wrapper binds,0.074
