package,module,phase,time
time-1.14,Data.Time.Calendar.Gregorian,Exitification transformation,0.014
time-1.14,Data.Time.Calendar.Gregorian,Float inwards,0.019
time-1.14,Data.Time.Calendar.Gregorian,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.971
time-1.14,Data.Time.Calendar.Gregorian,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.915
time-1.14,Data.Time.Calendar.Gregorian,Parser,1.814
time-1.14,Data.Time.Calendar.Gregorian,Renamer/typechecker,6.0
time-1.14,Data.Time.Calendar.Gregorian,Simplifier,25.408
time-1.14,Data.Time.Calendar.Gregorian,Specialise,0.228
time-1.14,Data.Time.Calendar.Gregorian,Worker Wrapper binds,0.115
time-1.14,Data.Time.Calendar.Julian,Called arity analysis,0.018
time-1.14,Data.Time.Calendar.Julian,CodeGen,39.278
time-1.14,Data.Time.Calendar.Julian,Common sub-expression,0.016
time-1.14,Data.Time.Calendar.Julian,Constructed Product Result analysis,0.125
time-1.14,Data.Time.Calendar.Julian,CorePrep,0.471
time-1.14,Data.Time.Calendar.Julian,CoreTidy,0.557
time-1.14,Data.Time.Calendar.Julian,CoreToStg,1.725
time-1.14,Data.Time.Calendar.Julian,Demand analysis,0.8
time-1.14,Data.Time.Calendar.Julian,Desugar,0.649
time-1.14,Data.Time.Calendar.Julian,Exitification transformation,0.014
time-1.14,Data.Time.Calendar.Julian,Float inwards,0.06
time-1.14,Data.Time.Calendar.Julian,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",1.13
time-1.14,Data.Time.Calendar.Julian,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",1.445
time-1.14,Data.Time.Calendar.Julian,Parser,1.481
time-1.14,Data.Time.Calendar.Julian,Renamer/typechecker,8.325
time-1.14,Data.Time.Calendar.Julian,Simplifier,23.228
time-1.14,Data.Time.Calendar.Julian,Specialise,0.157
time-1.14,Data.Time.Calendar.Julian,Worker Wrapper binds,0.115
time-1.14,Data.Time.Calendar.JulianYearDay,Called arity analysis,0.011
time-1.14,Data.Time.Calendar.JulianYearDay,CodeGen,16.537
time-1.14,Data.Time.Calendar.JulianYearDay,Common sub-expression,0.017
time-1.14,Data.Time.Calendar.JulianYearDay,Constructed Product Result analysis,0.064
time-1.14,Data.Time.Calendar.JulianYearDay,CorePrep,0.264
time-1.14,Data.Time.Calendar.JulianYearDay,CoreTidy,0.282
time-1.14,Data.Time.Calendar.JulianYearDay,CoreToStg,0.825
time-1.14,Data.Time.Calendar.JulianYearDay,Demand analysis,0.32
time-1.14,Data.Time.Calendar.JulianYearDay,Desugar,0.382
time-1.14,Data.Time.Calendar.JulianYearDay,Exitification transformation,0.015
time-1.14,Data.Time.Calendar.JulianYearDay,Float inwards,0.025
time-1.14,Data.Time.Calendar.JulianYearDay,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.374
time-1.14,Data.Time.Calendar.JulianYearDay,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.604
time-1.14,Data.Time.Calendar.JulianYearDay,Parser,0.61
time-1.14,Data.Time.Calendar.JulianYearDay,Renamer/typechecker,3.136
time-1.14,Data.Time.Calendar.JulianYearDay,Simplifier,9.661
time-1.14,Data.Time.Calendar.JulianYearDay,Specialise,0.083
time-1.14,Data.Time.Calendar.JulianYearDay,Worker Wrapper binds,0.062
time-1.14,Data.Time.Calendar.Month,Called arity analysis,0.012
time-1.14,Data.Time.Calendar.Month,CodeGen,86.74
time-1.14,Data.Time.Calendar.Month,Common sub-expression,0.015
time-1.14,Data.Time.Calendar.Month,Constructed Product Result analysis,0.253
time-1.14,Data.Time.Calendar.Month,CorePrep,1.0090000000000001
time-1.14,Data.Time.Calendar.Month,CoreTidy,1.664
time-1.14,Data.Time.Calendar.Month,CoreToStg,3.315
time-1.14,Data.Time.Calendar.Month,Demand analysis,2.825
time-1.14,Data.Time.Calendar.Month,Desugar,0.868
time-1.14,Data.Time.Calendar.Month,Exitification transformation,0.015
time-1.14,Data.Time.Calendar.Month,Float inwards,0.025
time-1.14,Data.Time.Calendar.Month,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",2.119
time-1.14,Data.Time.Calendar.Month,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",2.045
time-1.14,Data.Time.Calendar.Month,Parser,1.258
time-1.14,Data.Time.Calendar.Month,Renamer/typechecker,8.863
time-1.14,Data.Time.Calendar.Month,Simplifier,74.13
time-1.14,Data.Time.Calendar.Month,Specialise,0.701
time-1.14,Data.Time.Calendar.Month,Worker Wrapper binds,0.25
time-1.14,Data.Time.Calendar.MonthDay,Called arity analysis,0.016
time-1.14,Data.Time.Calendar.MonthDay,CodeGen,25.061
time-1.14,Data.Time.Calendar.MonthDay,Common sub-expression,0.011
time-1.14,Data.Time.Calendar.MonthDay,Constructed Product Result analysis,0.11
time-1.14,Data.Time.Calendar.MonthDay,CorePrep,0.488
time-1.14,Data.Time.Calendar.MonthDay,CoreTidy,1.372
time-1.14,Data.Time.Calendar.MonthDay,CoreToStg,1.451
time-1.14,Data.Time.Calendar.MonthDay,Demand analysis,0.573
time-1.14,Data.Time.Calendar.MonthDay,Desugar,0.391
time-1.14,Data.Time.Calendar.MonthDay,Exitification transformation,0.012
time-1.14,Data.Time.Calendar.MonthDay,Float inwards,0.020999999999999998
time-1.14,Data.Time.Calendar.MonthDay,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})",0.676
time-1.14,Data.Time.Calendar.MonthDay,"Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})",0.637
time-1.14,Data.Time.Calendar.MonthDay,Parser,0.8
time-1.14,Data.Time.Calendar.MonthDay,Renamer/typechecker,4.692
time-1.14,Data.Time.Calendar.MonthDay,Simplifier,17.08
time-1.14,Data.Time.Calendar.MonthDay,Specialise,0.145
time-1.14,Data.Time.Calendar.MonthDay,Worker Wrapper binds,0.085
time-1.14,Data.Time.Calendar.OrdinalDate,Called arity analysis,0.014
time-1.14,Data.Time.Calendar.OrdinalDate,CodeGen,43.503
